# LowerBound(He)	Median(He)	UpperBound(He)	LowerBound(H)	Median(H)	UpperBound(H)
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.04474439350457562 0.07898435267564363 0.19805610086053782 0.07507593381220327 0.20836831648912973 0.348268622605779
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.053313506999611245 0.13515331052809657 0.7696449989898607 0.04305916483512226 0.10868986482465441 0.20398281395863324
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
0.05519280616354432 0.1492482305381033 0.5196841037858404 0.06440671884389688 0.10014646640149559 0.19151479323162127
